idEstado,siglaEstado,regiaoNome,nomeCidade,nomeMesorregiao,nomeFormatado
26,PE,Nordeste,Jatobá,São Francisco Pernambucano,Jatobá/PE
26,PE,Nordeste,João Alfredo,Agreste Pernambucano,João Alfredo/PE
26,PE,Nordeste,Joaquim Nabuco,Mata Pernambucana,Joaquim Nabuco/PE
26,PE,Nordeste,Jucati,Agreste Pernambucano,Jucati/PE
26,PE,Nordeste,Jupi,Agreste Pernambucano,Jupi/PE
26,PE,Nordeste,Jurema,Agreste Pernambucano,Jurema/PE
26,PE,Nordeste,Lagoa do Carro,Mata Pernambucana,Lagoa do Carro/PE
26,PE,Nordeste,Lagoa de Itaenga,Mata Pernambucana,Lagoa de Itaenga/PE
26,PE,Nordeste,Lagoa do Ouro,Agreste Pernambucano,Lagoa do Ouro/PE
26,PE,Nordeste,Lagoa dos Gatos,Agreste Pernambucano,Lagoa dos Gatos/PE
26,PE,Nordeste,Lagoa Grande,São Francisco Pernambucano,Lagoa Grande/PE
26,PE,Nordeste,Lajedo,Agreste Pernambucano,Lajedo/PE
26,PE,Nordeste,Limoeiro,Agreste Pernambucano,Limoeiro/PE
26,PE,Nordeste,Macaparana,Mata Pernambucana,Macaparana/PE
26,PE,Nordeste,Machados,Agreste Pernambucano,Machados/PE
26,PE,Nordeste,Manari,Sertão Pernambucano,Manari/PE
26,PE,Nordeste,Maraial,Mata Pernambucana,Maraial/PE
26,PE,Nordeste,Mirandiba,Sertão Pernambucano,Mirandiba/PE
26,PE,Nordeste,Moreno,Metropolitana de Recife,Moreno/PE
26,PE,Nordeste,Nazaré da Mata,Mata Pernambucana,Nazaré da Mata/PE
26,PE,Nordeste,Olinda,Metropolitana de Recife,Olinda/PE
26,PE,Nordeste,Orobó,Agreste Pernambucano,Orobó/PE
26,PE,Nordeste,Orocó,São Francisco Pernambucano,Orocó/PE
26,PE,Nordeste,Ouricuri,Sertão Pernambucano,Ouricuri/PE
26,PE,Nordeste,Palmares,Mata Pernambucana,Palmares/PE
26,PE,Nordeste,Palmeirina,Agreste Pernambucano,Palmeirina/PE
26,PE,Nordeste,Panelas,Agreste Pernambucano,Panelas/PE
26,PE,Nordeste,Paranatama,Agreste Pernambucano,Paranatama/PE
26,PE,Nordeste,Parnamirim,Sertão Pernambucano,Parnamirim/PE
26,PE,Nordeste,Passira,Agreste Pernambucano,Passira/PE
26,PE,Nordeste,Paudalho,Mata Pernambucana,Paudalho/PE
26,PE,Nordeste,Paulista,Metropolitana de Recife,Paulista/PE
26,PE,Nordeste,Pedra,Agreste Pernambucano,Pedra/PE
26,PE,Nordeste,Pesqueira,Agreste Pernambucano,Pesqueira/PE
26,PE,Nordeste,Petrolândia,São Francisco Pernambucano,Petrolândia/PE
26,PE,Nordeste,Petrolina,São Francisco Pernambucano,Petrolina/PE
26,PE,Nordeste,Poção,Agreste Pernambucano,Poção/PE
26,PE,Nordeste,Pombos,Mata Pernambucana,Pombos/PE
26,PE,Nordeste,Primavera,Mata Pernambucana,Primavera/PE
26,PE,Nordeste,Quipapá,Mata Pernambucana,Quipapá/PE
26,PE,Nordeste,Quixaba,Sertão Pernambucano,Quixaba/PE
26,PE,Nordeste,Recife,Metropolitana de Recife,Recife/PE
26,PE,Nordeste,Riacho das Almas,Agreste Pernambucano,Riacho das Almas/PE
26,PE,Nordeste,Ribeirão,Mata Pernambucana,Ribeirão/PE
26,PE,Nordeste,Rio Formoso,Mata Pernambucana,Rio Formoso/PE
26,PE,Nordeste,Sairé,Agreste Pernambucano,Sairé/PE
26,PE,Nordeste,Salgadinho,Agreste Pernambucano,Salgadinho/PE
26,PE,Nordeste,Salgueiro,Sertão Pernambucano,Salgueiro/PE
26,PE,Nordeste,Saloá,Agreste Pernambucano,Saloá/PE
26,PE,Nordeste,Sanharó,Agreste Pernambucano,Sanharó/PE
26,PE,Nordeste,Santa Cruz,Sertão Pernambucano,Santa Cruz/PE
26,PE,Nordeste,Santa Cruz da Baixa Verde,Sertão Pernambucano,Santa Cruz da Baixa Verde/PE
26,PE,Nordeste,Santa Cruz do Capibaribe,Agreste Pernambucano,Santa Cruz do Capibaribe/PE
26,PE,Nordeste,Santa Filomena,Sertão Pernambucano,Santa Filomena/PE
26,PE,Nordeste,Santa Maria da Boa Vista,São Francisco Pernambucano,Santa Maria da Boa Vista/PE
26,PE,Nordeste,Santa Maria do Cambucá,Agreste Pernambucano,Santa Maria do Cambucá/PE
26,PE,Nordeste,Santa Terezinha,Sertão Pernambucano,Santa Terezinha/PE
26,PE,Nordeste,São Benedito do Sul,Mata Pernambucana,São Benedito do Sul/PE
26,PE,Nordeste,São Bento do Una,Agreste Pernambucano,São Bento do Una/PE
26,PE,Nordeste,São Caitano,Agreste Pernambucano,São Caitano/PE
26,PE,Nordeste,São João,Agreste Pernambucano,São João/PE
26,PE,Nordeste,São Joaquim do Monte,Agreste Pernambucano,São Joaquim do Monte/PE
26,PE,Nordeste,São José da Coroa Grande,Mata Pernambucana,São José da Coroa Grande/PE
26,PE,Nordeste,São José do Belmonte,Sertão Pernambucano,São José do Belmonte/PE
26,PE,Nordeste,São José do Egito,Sertão Pernambucano,São José do Egito/PE
26,PE,Nordeste,São Lourenço da Mata,Metropolitana de Recife,São Lourenço da Mata/PE
26,PE,Nordeste,São Vicente Férrer,Agreste Pernambucano,São Vicente Férrer/PE
26,PE,Nordeste,Serra Talhada,Sertão Pernambucano,Serra Talhada/PE
26,PE,Nordeste,Serrita,Sertão Pernambucano,Serrita/PE
26,PE,Nordeste,Sertânia,Sertão Pernambucano,Sertânia/PE
26,PE,Nordeste,Sirinhaém,Mata Pernambucana,Sirinhaém/PE
26,PE,Nordeste,Moreilândia,Sertão Pernambucano,Moreilândia/PE
26,PE,Nordeste,Solidão,Sertão Pernambucano,Solidão/PE
26,PE,Nordeste,Surubim,Agreste Pernambucano,Surubim/PE
26,PE,Nordeste,Tabira,Sertão Pernambucano,Tabira/PE
26,PE,Nordeste,Tacaimbó,Agreste Pernambucano,Tacaimbó/PE
26,PE,Nordeste,Tacaratu,São Francisco Pernambucano,Tacaratu/PE
26,PE,Nordeste,Tamandaré,Mata Pernambucana,Tamandaré/PE
26,PE,Nordeste,Taquaritinga do Norte,Agreste Pernambucano,Taquaritinga do Norte/PE
26,PE,Nordeste,Terezinha,Agreste Pernambucano,Terezinha/PE
26,PE,Nordeste,Terra Nova,São Francisco Pernambucano,Terra Nova/PE
26,PE,Nordeste,Timbaúba,Mata Pernambucana,Timbaúba/PE
26,PE,Nordeste,Toritama,Agreste Pernambucano,Toritama/PE
26,PE,Nordeste,Tracunhaém,Mata Pernambucana,Tracunhaém/PE
26,PE,Nordeste,Trindade,Sertão Pernambucano,Trindade/PE
26,PE,Nordeste,Triunfo,Sertão Pernambucano,Triunfo/PE
26,PE,Nordeste,Tupanatinga,Agreste Pernambucano,Tupanatinga/PE
26,PE,Nordeste,Tuparetama,Sertão Pernambucano,Tuparetama/PE
26,PE,Nordeste,Venturosa,Agreste Pernambucano,Venturosa/PE
26,PE,Nordeste,Verdejante,Sertão Pernambucano,Verdejante/PE
26,PE,Nordeste,Vertente do Lério,Agreste Pernambucano,Vertente do Lério/PE
26,PE,Nordeste,Vertentes,Agreste Pernambucano,Vertentes/PE
26,PE,Nordeste,Vicência,Mata Pernambucana,Vicência/PE
26,PE,Nordeste,Vitória de Santo Antão,Mata Pernambucana,Vitória de Santo Antão/PE
26,PE,Nordeste,Xexéu,Mata Pernambucana,Xexéu/PE
27,AL,Nordeste,Água Branca,Sertão Alagoano,Água Branca/AL
27,AL,Nordeste,Anadia,Leste Alagoano,Anadia/AL
27,AL,Nordeste,Arapiraca,Agreste Alagoano,Arapiraca/AL
27,AL,Nordeste,Atalaia,Leste Alagoano,Atalaia/AL
27,AL,Nordeste,Barra de Santo Antônio,Leste Alagoano,Barra de Santo Antônio/AL
27,AL,Nordeste,Barra de São Miguel,Leste Alagoano,Barra de São Miguel/AL
27,AL,Nordeste,Batalha,Sertão Alagoano,Batalha/AL
27,AL,Nordeste,Belém,Agreste Alagoano,Belém/AL
27,AL,Nordeste,Belo Monte,Sertão Alagoano,Belo Monte/AL
27,AL,Nordeste,Boca da Mata,Leste Alagoano,Boca da Mata/AL
27,AL,Nordeste,Branquinha,Leste Alagoano,Branquinha/AL
27,AL,Nordeste,Cacimbinhas,Agreste Alagoano,Cacimbinhas/AL
27,AL,Nordeste,Cajueiro,Leste Alagoano,Cajueiro/AL
27,AL,Nordeste,Campestre,Leste Alagoano,Campestre/AL
27,AL,Nordeste,Campo Alegre,Leste Alagoano,Campo Alegre/AL
27,AL,Nordeste,Campo Grande,Agreste Alagoano,Campo Grande/AL
27,AL,Nordeste,Canapi,Sertão Alagoano,Canapi/AL
27,AL,Nordeste,Capela,Leste Alagoano,Capela/AL
27,AL,Nordeste,Carneiros,Sertão Alagoano,Carneiros/AL
27,AL,Nordeste,Chã Preta,Leste Alagoano,Chã Preta/AL
27,AL,Nordeste,Coité do Nóia,Agreste Alagoano,Coité do Nóia/AL
27,AL,Nordeste,Colônia Leopoldina,Leste Alagoano,Colônia Leopoldina/AL
27,AL,Nordeste,Coqueiro Seco,Leste Alagoano,Coqueiro Seco/AL
27,AL,Nordeste,Coruripe,Leste Alagoano,Coruripe/AL
27,AL,Nordeste,Craíbas,Agreste Alagoano,Craíbas/AL
27,AL,Nordeste,Delmiro Gouveia,Sertão Alagoano,Delmiro Gouveia/AL
27,AL,Nordeste,Dois Riachos,Sertão Alagoano,Dois Riachos/AL
27,AL,Nordeste,Estrela de Alagoas,Agreste Alagoano,Estrela de Alagoas/AL
27,AL,Nordeste,Feira Grande,Agreste Alagoano,Feira Grande/AL
27,AL,Nordeste,Feliz Deserto,Leste Alagoano,Feliz Deserto/AL
27,AL,Nordeste,Flexeiras,Leste Alagoano,Flexeiras/AL
27,AL,Nordeste,Girau do Ponciano,Agreste Alagoano,Girau do Ponciano/AL
27,AL,Nordeste,Ibateguara,Leste Alagoano,Ibateguara/AL
27,AL,Nordeste,Igaci,Agreste Alagoano,Igaci/AL
27,AL,Nordeste,Igreja Nova,Leste Alagoano,Igreja Nova/AL
27,AL,Nordeste,Inhapi,Sertão Alagoano,Inhapi/AL
27,AL,Nordeste,Jacaré dos Homens,Sertão Alagoano,Jacaré dos Homens/AL
27,AL,Nordeste,Jacuípe,Leste Alagoano,Jacuípe/AL
27,AL,Nordeste,Japaratinga,Leste Alagoano,Japaratinga/AL
27,AL,Nordeste,Jaramataia,Sertão Alagoano,Jaramataia/AL
27,AL,Nordeste,Jequiá da Praia,Leste Alagoano,Jequiá da Praia/AL
27,AL,Nordeste,Joaquim Gomes,Leste Alagoano,Joaquim Gomes/AL
27,AL,Nordeste,Jundiá,Leste Alagoano,Jundiá/AL
27,AL,Nordeste,Junqueiro,Leste Alagoano,Junqueiro/AL
27,AL,Nordeste,Lagoa da Canoa,Agreste Alagoano,Lagoa da Canoa/AL
27,AL,Nordeste,Limoeiro de Anadia,Agreste Alagoano,Limoeiro de Anadia/AL
27,AL,Nordeste,Maceió,Leste Alagoano,Maceió/AL
27,AL,Nordeste,Major Isidoro,Sertão Alagoano,Major Isidoro/AL
27,AL,Nordeste,Maragogi,Leste Alagoano,Maragogi/AL
27,AL,Nordeste,Maravilha,Sertão Alagoano,Maravilha/AL
27,AL,Nordeste,Marechal Deodoro,Leste Alagoano,Marechal Deodoro/AL
27,AL,Nordeste,Maribondo,Agreste Alagoano,Maribondo/AL
27,AL,Nordeste,Mar Vermelho,Agreste Alagoano,Mar Vermelho/AL
27,AL,Nordeste,Mata Grande,Sertão Alagoano,Mata Grande/AL
27,AL,Nordeste,Matriz de Camaragibe,Leste Alagoano,Matriz de Camaragibe/AL
27,AL,Nordeste,Messias,Leste Alagoano,Messias/AL
27,AL,Nordeste,Minador do Negrão,Agreste Alagoano,Minador do Negrão/AL
27,AL,Nordeste,Monteirópolis,Sertão Alagoano,Monteirópolis/AL
27,AL,Nordeste,Murici,Leste Alagoano,Murici/AL
27,AL,Nordeste,Novo Lino,Leste Alagoano,Novo Lino/AL
27,AL,Nordeste,Olho d'Água das Flores,Sertão Alagoano,Olho d'Água das Flores/AL
27,AL,Nordeste,Olho d'Água do Casado,Sertão Alagoano,Olho d'Água do Casado/AL
27,AL,Nordeste,Olho d'Água Grande,Agreste Alagoano,Olho d'Água Grande/AL
27,AL,Nordeste,Olivença,Sertão Alagoano,Olivença/AL
27,AL,Nordeste,Ouro Branco,Sertão Alagoano,Ouro Branco/AL
27,AL,Nordeste,Palestina,Sertão Alagoano,Palestina/AL
27,AL,Nordeste,Palmeira dos Índios,Agreste Alagoano,Palmeira dos Índios/AL
27,AL,Nordeste,Pão de Açúcar,Sertão Alagoano,Pão de Açúcar/AL
27,AL,Nordeste,Pariconha,Sertão Alagoano,Pariconha/AL
27,AL,Nordeste,Paripueira,Leste Alagoano,Paripueira/AL
27,AL,Nordeste,Passo de Camaragibe,Leste Alagoano,Passo de Camaragibe/AL
27,AL,Nordeste,Paulo Jacinto,Agreste Alagoano,Paulo Jacinto/AL
27,AL,Nordeste,Penedo,Leste Alagoano,Penedo/AL
27,AL,Nordeste,Piaçabuçu,Leste Alagoano,Piaçabuçu/AL
27,AL,Nordeste,Pilar,Leste Alagoano,Pilar/AL
27,AL,Nordeste,Pindoba,Leste Alagoano,Pindoba/AL
27,AL,Nordeste,Piranhas,Sertão Alagoano,Piranhas/AL
27,AL,Nordeste,Poço das Trincheiras,Sertão Alagoano,Poço das Trincheiras/AL
27,AL,Nordeste,Porto Calvo,Leste Alagoano,Porto Calvo/AL
27,AL,Nordeste,Porto de Pedras,Leste Alagoano,Porto de Pedras/AL
27,AL,Nordeste,Porto Real do Colégio,Leste Alagoano,Porto Real do Colégio/AL
27,AL,Nordeste,Quebrangulo,Agreste Alagoano,Quebrangulo/AL
27,AL,Nordeste,Rio Largo,Leste Alagoano,Rio Largo/AL
27,AL,Nordeste,Roteiro,Leste Alagoano,Roteiro/AL
27,AL,Nordeste,Santa Luzia do Norte,Leste Alagoano,Santa Luzia do Norte/AL
27,AL,Nordeste,Santana do Ipanema,Sertão Alagoano,Santana do Ipanema/AL
27,AL,Nordeste,Santana do Mundaú,Leste Alagoano,Santana do Mundaú/AL
27,AL,Nordeste,São Brás,Agreste Alagoano,São Brás/AL
27,AL,Nordeste,São José da Laje,Leste Alagoano,São José da Laje/AL
27,AL,Nordeste,São José da Tapera,Sertão Alagoano,São José da Tapera/AL
27,AL,Nordeste,São Luís do Quitunde,Leste Alagoano,São Luís do Quitunde/AL
27,AL,Nordeste,São Miguel dos Campos,Leste Alagoano,São Miguel dos Campos/AL
27,AL,Nordeste,São Miguel dos Milagres,Leste Alagoano,São Miguel dos Milagres/AL
27,AL,Nordeste,São Sebastião,Agreste Alagoano,São Sebastião/AL
27,AL,Nordeste,Satuba,Leste Alagoano,Satuba/AL
27,AL,Nordeste,Senador Rui Palmeira,Sertão Alagoano,Senador Rui Palmeira/AL
27,AL,Nordeste,Tanque d'Arca,Agreste Alagoano,Tanque d'Arca/AL
27,AL,Nordeste,Taquarana,Agreste Alagoano,Taquarana/AL
27,AL,Nordeste,Teotônio Vilela,Leste Alagoano,Teotônio Vilela/AL
27,AL,Nordeste,Traipu,Agreste Alagoano,Traipu/AL
27,AL,Nordeste,União dos Palmares,Leste Alagoano,União dos Palmares/AL
27,AL,Nordeste,Viçosa,Leste Alagoano,Viçosa/AL
28,SE,Nordeste,Amparo de São Francisco,Leste Sergipano,Amparo de São Francisco/SE
28,SE,Nordeste,Aquidabã,Agreste Sergipano,Aquidabã/SE
28,SE,Nordeste,Aracaju,Leste Sergipano,Aracaju/SE
28,SE,Nordeste,Arauá,Leste Sergipano,Arauá/SE
28,SE,Nordeste,Areia Branca,Agreste Sergipano,Areia Branca/SE
28,SE,Nordeste,Barra dos Coqueiros,Leste Sergipano,Barra dos Coqueiros/SE
28,SE,Nordeste,Boquim,Leste Sergipano,Boquim/SE
28,SE,Nordeste,Brejo Grande,Leste Sergipano,Brejo Grande/SE
28,SE,Nordeste,Campo do Brito,Agreste Sergipano,Campo do Brito/SE
28,SE,Nordeste,Canhoba,Leste Sergipano,Canhoba/SE
28,SE,Nordeste,Canindé de São Francisco,Sertão Sergipano,Canindé de São Francisco/SE
28,SE,Nordeste,Capela,Leste Sergipano,Capela/SE
28,SE,Nordeste,Carira,Sertão Sergipano,Carira/SE
28,SE,Nordeste,Carmópolis,Leste Sergipano,Carmópolis/SE
28,SE,Nordeste,Cedro de São João,Leste Sergipano,Cedro de São João/SE
28,SE,Nordeste,Cristinápolis,Leste Sergipano,Cristinápolis/SE
28,SE,Nordeste,Cumbe,Agreste Sergipano,Cumbe/SE
28,SE,Nordeste,Divina Pastora,Leste Sergipano,Divina Pastora/SE
28,SE,Nordeste,Estância,Leste Sergipano,Estância/SE
28,SE,Nordeste,Feira Nova,Sertão Sergipano,Feira Nova/SE
28,SE,Nordeste,Frei Paulo,Sertão Sergipano,Frei Paulo/SE
28,SE,Nordeste,Gararu,Sertão Sergipano,Gararu/SE
28,SE,Nordeste,General Maynard,Leste Sergipano,General Maynard/SE
28,SE,Nordeste,Gracho Cardoso,Sertão Sergipano,Gracho Cardoso/SE
28,SE,Nordeste,Ilha das Flores,Leste Sergipano,Ilha das Flores/SE
28,SE,Nordeste,Indiaroba,Leste Sergipano,Indiaroba/SE
28,SE,Nordeste,Itabaiana,Agreste Sergipano,Itabaiana/SE
28,SE,Nordeste,Itabaianinha,Leste Sergipano,Itabaianinha/SE
28,SE,Nordeste,Itabi,Sertão Sergipano,Itabi/SE
28,SE,Nordeste,Itaporanga d'Ajuda,Leste Sergipano,Itaporanga d'Ajuda/SE
28,SE,Nordeste,Japaratuba,Leste Sergipano,Japaratuba/SE
28,SE,Nordeste,Japoatã,Leste Sergipano,Japoatã/SE
28,SE,Nordeste,Lagarto,Agreste Sergipano,Lagarto/SE
28,SE,Nordeste,Laranjeiras,Leste Sergipano,Laranjeiras/SE
28,SE,Nordeste,Macambira,Agreste Sergipano,Macambira/SE
28,SE,Nordeste,Malhada dos Bois,Agreste Sergipano,Malhada dos Bois/SE
28,SE,Nordeste,Malhador,Agreste Sergipano,Malhador/SE
28,SE,Nordeste,Maruim,Leste Sergipano,Maruim/SE
28,SE,Nordeste,Moita Bonita,Agreste Sergipano,Moita Bonita/SE
28,SE,Nordeste,Monte Alegre de Sergipe,Sertão Sergipano,Monte Alegre de Sergipe/SE
28,SE,Nordeste,Muribeca,Agreste Sergipano,Muribeca/SE
28,SE,Nordeste,Neópolis,Leste Sergipano,Neópolis/SE
28,SE,Nordeste,Nossa Senhora Aparecida,Sertão Sergipano,Nossa Senhora Aparecida/SE
28,SE,Nordeste,Nossa Senhora da Glória,Sertão Sergipano,Nossa Senhora da Glória/SE
28,SE,Nordeste,Nossa Senhora das Dores,Agreste Sergipano,Nossa Senhora das Dores/SE
28,SE,Nordeste,Nossa Senhora de Lourdes,Leste Sergipano,Nossa Senhora de Lourdes/SE
28,SE,Nordeste,Nossa Senhora do Socorro,Leste Sergipano,Nossa Senhora do Socorro/SE
28,SE,Nordeste,Pacatuba,Leste Sergipano,Pacatuba/SE
28,SE,Nordeste,Pedra Mole,Sertão Sergipano,Pedra Mole/SE
28,SE,Nordeste,Pedrinhas,Leste Sergipano,Pedrinhas/SE
28,SE,Nordeste,Pinhão,Sertão Sergipano,Pinhão/SE
28,SE,Nordeste,Pirambu,Leste Sergipano,Pirambu/SE
28,SE,Nordeste,Poço Redondo,Sertão Sergipano,Poço Redondo/SE
28,SE,Nordeste,Poço Verde,Agreste Sergipano,Poço Verde/SE
28,SE,Nordeste,Porto da Folha,Sertão Sergipano,Porto da Folha/SE
28,SE,Nordeste,Propriá,Leste Sergipano,Propriá/SE
28,SE,Nordeste,Riachão do Dantas,Agreste Sergipano,Riachão do Dantas/SE
28,SE,Nordeste,Riachuelo,Leste Sergipano,Riachuelo/SE
28,SE,Nordeste,Ribeirópolis,Sertão Sergipano,Ribeirópolis/SE
28,SE,Nordeste,Rosário do Catete,Leste Sergipano,Rosário do Catete/SE
28,SE,Nordeste,Salgado,Leste Sergipano,Salgado/SE
28,SE,Nordeste,Santa Luzia do Itanhy,Leste Sergipano,Santa Luzia do Itanhy/SE
28,SE,Nordeste,Santana do São Francisco,Leste Sergipano,Santana do São Francisco/SE
28,SE,Nordeste,Santa Rosa de Lima,Leste Sergipano,Santa Rosa de Lima/SE
28,SE,Nordeste,Santo Amaro das Brotas,Leste Sergipano,Santo Amaro das Brotas/SE
28,SE,Nordeste,São Cristóvão,Leste Sergipano,São Cristóvão/SE
28,SE,Nordeste,São Domingos,Agreste Sergipano,São Domingos/SE
28,SE,Nordeste,São Francisco,Leste Sergipano,São Francisco/SE
28,SE,Nordeste,São Miguel do Aleixo,Agreste Sergipano,São Miguel do Aleixo/SE
28,SE,Nordeste,Simão Dias,Agreste Sergipano,Simão Dias/SE
28,SE,Nordeste,Siriri,Leste Sergipano,Siriri/SE
28,SE,Nordeste,Telha,Leste Sergipano,Telha/SE
28,SE,Nordeste,Tobias Barreto,Agreste Sergipano,Tobias Barreto/SE
28,SE,Nordeste,Tomar do Geru,Leste Sergipano,Tomar do Geru/SE
28,SE,Nordeste,Umbaúba,Leste Sergipano,Umbaúba/SE
29,BA,Nordeste,Abaíra,Centro Sul Baiano,Abaíra/BA
29,BA,Nordeste,Abaré,Vale São-Franciscano da Bahia,Abaré/BA
29,BA,Nordeste,Acajutiba,Nordeste Baiano,Acajutiba/BA
29,BA,Nordeste,Adustina,Nordeste Baiano,Adustina/BA
29,BA,Nordeste,Água Fria,Centro Norte Baiano,Água Fria/BA
29,BA,Nordeste,Érico Cardoso,Centro Sul Baiano,Érico Cardoso/BA
29,BA,Nordeste,Aiquara,Centro Sul Baiano,Aiquara/BA
29,BA,Nordeste,Alagoinhas,Nordeste Baiano,Alagoinhas/BA
29,BA,Nordeste,Alcobaça,Sul Baiano,Alcobaça/BA
29,BA,Nordeste,Almadina,Sul Baiano,Almadina/BA
29,BA,Nordeste,Amargosa,Centro Sul Baiano,Amargosa/BA
29,BA,Nordeste,Amélia Rodrigues,Metropolitana de Salvador,Amélia Rodrigues/BA
29,BA,Nordeste,América Dourada,Centro Norte Baiano,América Dourada/BA
29,BA,Nordeste,Anagé,Centro Sul Baiano,Anagé/BA
29,BA,Nordeste,Andaraí,Centro Sul Baiano,Andaraí/BA
29,BA,Nordeste,Andorinha,Centro Norte Baiano,Andorinha/BA
29,BA,Nordeste,Angical,Extremo Oeste Baiano,Angical/BA
29,BA,Nordeste,Anguera,Centro Norte Baiano,Anguera/BA
29,BA,Nordeste,Antas,Nordeste Baiano,Antas/BA
29,BA,Nordeste,Antônio Cardoso,Centro Norte Baiano,Antônio Cardoso/BA
29,BA,Nordeste,Antônio Gonçalves,Centro Norte Baiano,Antônio Gonçalves/BA
29,BA,Nordeste,Aporá,Nordeste Baiano,Aporá/BA
29,BA,Nordeste,Apuarema,Centro Sul Baiano,Apuarema/BA
29,BA,Nordeste,Aracatu,Centro Sul Baiano,Aracatu/BA
29,BA,Nordeste,Araçás,Nordeste Baiano,Araçás/BA
29,BA,Nordeste,Araci,Nordeste Baiano,Araci/BA
29,BA,Nordeste,Aramari,Nordeste Baiano,Aramari/BA
29,BA,Nordeste,Arataca,Sul Baiano,Arataca/BA
29,BA,Nordeste,Aratuípe,Metropolitana de Salvador,Aratuípe/BA
29,BA,Nordeste,Aurelino Leal,Sul Baiano,Aurelino Leal/BA
29,BA,Nordeste,Baianópolis,Extremo Oeste Baiano,Baianópolis/BA
29,BA,Nordeste,Baixa Grande,Centro Norte Baiano,Baixa Grande/BA
29,BA,Nordeste,Banzaê,Nordeste Baiano,Banzaê/BA
29,BA,Nordeste,Barra,Vale São-Franciscano da Bahia,Barra/BA
29,BA,Nordeste,Barra da Estiva,Centro Sul Baiano,Barra da Estiva/BA
29,BA,Nordeste,Barra do Choça,Centro Sul Baiano,Barra do Choça/BA
29,BA,Nordeste,Barra do Mendes,Centro Norte Baiano,Barra do Mendes/BA
29,BA,Nordeste,Barra do Rocha,Sul Baiano,Barra do Rocha/BA
29,BA,Nordeste,Barreiras,Extremo Oeste Baiano,Barreiras/BA
29,BA,Nordeste,Barro Alto,Centro Norte Baiano,Barro Alto/BA
29,BA,Nordeste,Barrocas,Nordeste Baiano,Barrocas/BA
29,BA,Nordeste,Barro Preto,Sul Baiano,Barro Preto/BA
29,BA,Nordeste,Belmonte,Sul Baiano,Belmonte/BA
29,BA,Nordeste,Belo Campo,Centro Sul Baiano,Belo Campo/BA
29,BA,Nordeste,Biritinga,Nordeste Baiano,Biritinga/BA
29,BA,Nordeste,Boa Nova,Centro Sul Baiano,Boa Nova/BA
29,BA,Nordeste,Boa Vista do Tupim,Centro Norte Baiano,Boa Vista do Tupim/BA
29,BA,Nordeste,Bom Jesus da Lapa,Vale São-Franciscano da Bahia,Bom Jesus da Lapa/BA
29,BA,Nordeste,Bom Jesus da Serra,Centro Sul Baiano,Bom Jesus da Serra/BA
29,BA,Nordeste,Boninal,Centro Sul Baiano,Boninal/BA
29,BA,Nordeste,Bonito,Centro Sul Baiano,Bonito/BA
29,BA,Nordeste,Boquira,Centro Sul Baiano,Boquira/BA
29,BA,Nordeste,Botuporã,Centro Sul Baiano,Botuporã/BA
29,BA,Nordeste,Brejões,Centro Sul Baiano,Brejões/BA
29,BA,Nordeste,Brejolândia,Extremo Oeste Baiano,Brejolândia/BA
29,BA,Nordeste,Brotas de Macaúbas,Centro Sul Baiano,Brotas de Macaúbas/BA
29,BA,Nordeste,Brumado,Centro Sul Baiano,Brumado/BA
29,BA,Nordeste,Buerarema,Sul Baiano,Buerarema/BA
29,BA,Nordeste,Buritirama,Vale São-Franciscano da Bahia,Buritirama/BA
29,BA,Nordeste,Caatiba,Centro Sul Baiano,Caatiba/BA
29,BA,Nordeste,Cabaceiras do Paraguaçu,Metropolitana de Salvador,Cabaceiras do Paraguaçu/BA
29,BA,Nordeste,Cachoeira,Metropolitana de Salvador,Cachoeira/BA
29,BA,Nordeste,Caculé,Centro Sul Baiano,Caculé/BA
29,BA,Nordeste,Caém,Centro Norte Baiano,Caém/BA
29,BA,Nordeste,Caetanos,Centro Sul Baiano,Caetanos/BA
29,BA,Nordeste,Caetité,Centro Sul Baiano,Caetité/BA
29,BA,Nordeste,Cafarnaum,Centro Norte Baiano,Cafarnaum/BA
29,BA,Nordeste,Cairu,Sul Baiano,Cairu/BA
29,BA,Nordeste,Caldeirão Grande,Centro Norte Baiano,Caldeirão Grande/BA
29,BA,Nordeste,Camacan,Sul Baiano,Camacan/BA
29,BA,Nordeste,Camaçari,Metropolitana de Salvador,Camaçari/BA
29,BA,Nordeste,Camamu,Sul Baiano,Camamu/BA
29,BA,Nordeste,Campo Alegre de Lourdes,Vale São-Franciscano da Bahia,Campo Alegre de Lourdes/BA
29,BA,Nordeste,Campo Formoso,Centro Norte Baiano,Campo Formoso/BA
29,BA,Nordeste,Canápolis,Extremo Oeste Baiano,Canápolis/BA
29,BA,Nordeste,Canarana,Centro Norte Baiano,Canarana/BA
29,BA,Nordeste,Canavieiras,Sul Baiano,Canavieiras/BA
29,BA,Nordeste,Candeal,Nordeste Baiano,Candeal/BA
29,BA,Nordeste,Candeias,Metropolitana de Salvador,Candeias/BA
29,BA,Nordeste,Candiba,Centro Sul Baiano,Candiba/BA
29,BA,Nordeste,Cândido Sales,Centro Sul Baiano,Cândido Sales/BA
29,BA,Nordeste,Cansanção,Nordeste Baiano,Cansanção/BA
29,BA,Nordeste,Canudos,Nordeste Baiano,Canudos/BA
29,BA,Nordeste,Capela do Alto Alegre,Nordeste Baiano,Capela do Alto Alegre/BA
